"","species","chemical","formula","iupac"
"14883","Amelanchier alnifolia","acy","C63H96O6","[(2S)-3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14884","Amelanchier alnifolia","acy","C65H100O6","[(2S)-3-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14885","Amelanchier alnifolia","acy","C65H98O6","[(2S)-3-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14886","Amelanchier alnifolia","acy","C61H104O5","[(2R)-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-3-octadecoxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14887","Amelanchier alnifolia","acy","C67H106O6","[3-[(7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoyl]oxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14888","Amelanchier alnifolia","acy","C67H104O6","[(2S)-3-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14889","Amelanchier alnifolia","acy","C63H100O6","[(2R)-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14890","Amelanchier alnifolia","acy","C63H98O6","[(2S)-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14891","Amelanchier alnifolia","acy","C65H102O6","[(2R)-2,3-bis[[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy]propyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14892","Amelanchier alnifolia","acy","C65H100O6","[(2S)-3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14893","Amelanchier alnifolia","acy","C67H104O6","[(2S)-3-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14894","Amelanchier alnifolia","acy","C67H102O6","[(2S)-3-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14895","Amelanchier alnifolia","acy","C63H108O5","[(2R)-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-octadecoxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14896","Amelanchier alnifolia","acy","C67H104O6","[3-[(7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoyl]oxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14897","Amelanchier alnifolia","acy","C67H102O6","[(2S)-3-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14898","Amelanchier alnifolia","acy","C63H98O6","[(2R)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14899","Amelanchier alnifolia","acy","C63H96O6","[(2S)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14900","Amelanchier alnifolia","acy","C65H100O6","[(2R)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14901","Amelanchier alnifolia","acy","C65H98O6","[(2S)-2,3-bis[[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy]propyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14902","Amelanchier alnifolia","acy","C67H102O6","[(2S)-3-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14903","Amelanchier alnifolia","acy","C67H100O6","[(2S)-3-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14904","Amelanchier alnifolia","acy","C63H106O5","[(2R)-2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-octadecoxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14905","Amelanchier alnifolia","acy","C69H108O6","[2-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-3-[(7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14906","Amelanchier alnifolia","acy","C69H106O6","[(2S)-3-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-2-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14907","Amelanchier alnifolia","acy","C65H102O6","[(2R)-2-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14908","Amelanchier alnifolia","acy","C65H100O6","[(2S)-2-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14909","Amelanchier alnifolia","acy","C67H104O6","[(2R)-2-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-3-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14910","Amelanchier alnifolia","acy","C67H102O6","[(2S)-2-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14911","Amelanchier alnifolia","acy","C69H106O6","[(2S)-2,3-bis[[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy]propyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14912","Amelanchier alnifolia","acy","C69H104O6","[(2S)-3-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-2-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14913","Amelanchier alnifolia","acy","C65H110O5","[(2R)-2-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-3-octadecoxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14914","Amelanchier alnifolia","acy","C69H106O6","[2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14915","Amelanchier alnifolia","acy","C69H104O6","[(2S)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14916","Amelanchier alnifolia","acy","C65H100O6","[(2R)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14917","Amelanchier alnifolia","acy","C65H98O6","[(2S)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14918","Amelanchier alnifolia","acy","C67H102O6","[(2R)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14919","Amelanchier alnifolia","acy","C67H100O6","[(2S)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14920","Amelanchier alnifolia","acy","C69H104O6","[(2S)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14921","Amelanchier alnifolia","acy","C69H102O6","[(2S)-2,3-bis[[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy]propyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14922","Amelanchier alnifolia","acy","C65H108O5","[(2R)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-octadecoxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14923","Amelanchier alnifolia","acy","C65H112O5","[3-[(7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoyl]oxy-2-octadecoxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14924","Amelanchier alnifolia","acy","C65H110O5","[(2S)-3-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-2-octadecoxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14925","Amelanchier alnifolia","acy","C61H106O5","[(2R)-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxy-2-octadecoxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14926","Amelanchier alnifolia","acy","C61H104O5","[(2S)-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-2-octadecoxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14927","Amelanchier alnifolia","acy","C63H108O5","[(2R)-3-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-2-octadecoxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14928","Amelanchier alnifolia","acy","C63H106O5","[(2S)-3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-2-octadecoxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14929","Amelanchier alnifolia","acy","C65H110O5","[(2S)-3-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-2-octadecoxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14930","Amelanchier alnifolia","acy","C65H108O5","[(2S)-3-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-2-octadecoxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"14931","Amelanchier alnifolia","acy","C61H98O6","[3-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-2-tetradecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14932","Amelanchier alnifolia","acy","C57H94O6","[(2R)-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxy-2-tetradecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14933","Amelanchier alnifolia","acy","C57H92O6","[(2R)-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-2-tetradecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14934","Amelanchier alnifolia","acy","C59H96O6","[(2R)-3-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-2-tetradecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14935","Amelanchier alnifolia","acy","C59H94O6","[(2R)-3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-2-tetradecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14936","Amelanchier alnifolia","acy","C61H98O6","[(2R)-3-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-2-tetradecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14937","Amelanchier alnifolia","acy","C61H96O6","[(2S)-3-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-2-tetradecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14938","Amelanchier alnifolia","acy","C57H102O5","[(2R)-3-octadecoxy-2-tetradecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14939","Amelanchier alnifolia","acy","C62H100O6","[3-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-2-pentadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14940","Amelanchier alnifolia","acy","C58H96O6","[(2R)-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxy-2-pentadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14941","Amelanchier alnifolia","acy","C58H94O6","[(2R)-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-2-pentadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14942","Amelanchier alnifolia","acy","C60H98O6","[(2R)-3-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-2-pentadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14943","Amelanchier alnifolia","acy","C60H96O6","[(2R)-3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-2-pentadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14944","Amelanchier alnifolia","acy","C62H100O6","[(2R)-3-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-2-pentadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14945","Amelanchier alnifolia","acy","C62H98O6","[(2S)-3-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-2-pentadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14946","Amelanchier alnifolia","acy","C58H104O5","[(2R)-3-octadecoxy-2-pentadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14947","Amelanchier alnifolia","acy","C63H102O6","[3-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-2-hexadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14948","Amelanchier alnifolia","acy","C59H98O6","[(2R)-2-hexadecanoyloxy-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14949","Amelanchier alnifolia","acy","C59H96O6","[(2R)-2-hexadecanoyloxy-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14950","Amelanchier alnifolia","acy","C61H100O6","[(2R)-2-hexadecanoyloxy-3-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14951","Amelanchier alnifolia","acy","C61H98O6","[(2R)-2-hexadecanoyloxy-3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14952","Amelanchier alnifolia","acy","C63H102O6","[(2R)-3-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-2-hexadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14953","Amelanchier alnifolia","acy","C63H100O6","[(2S)-3-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-2-hexadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14954","Amelanchier alnifolia","acy","C59H106O5","[(2R)-2-hexadecanoyloxy-3-octadecoxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14955","Amelanchier alnifolia","acy","C65H106O6","[3-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-2-octadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14956","Amelanchier alnifolia","acy","C61H102O6","[(2R)-2-octadecanoyloxy-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14957","Amelanchier alnifolia","acy","C61H100O6","[(2R)-2-octadecanoyloxy-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14958","Amelanchier alnifolia","acy","C63H104O6","[(2R)-3-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-2-octadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14959","Amelanchier alnifolia","acy","C63H102O6","[(2R)-3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-2-octadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14960","Amelanchier alnifolia","acy","C65H106O6","[(2R)-3-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-2-octadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14961","Amelanchier alnifolia","acy","C65H104O6","[(2S)-3-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-2-octadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14962","Amelanchier alnifolia","acy","C61H110O5","[(2R)-2-octadecanoyloxy-3-octadecoxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14963","Amelanchier alnifolia","acy","C67H110O6","[3-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-2-icosanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14964","Amelanchier alnifolia","acy","C63H106O6","[(2R)-2-icosanoyloxy-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14965","Amelanchier alnifolia","acy","C63H104O6","[(2R)-2-icosanoyloxy-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14966","Amelanchier alnifolia","acy","C65H108O6","[(2R)-2-icosanoyloxy-3-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14967","Amelanchier alnifolia","acy","C65H106O6","[(2R)-2-icosanoyloxy-3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14968","Amelanchier alnifolia","acy","C67H110O6","[(2R)-3-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-2-icosanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14969","Amelanchier alnifolia","acy","C67H108O6","[(2S)-3-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-2-icosanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14970","Amelanchier alnifolia","acy","C63H114O5","[(2R)-2-icosanoyloxy-3-octadecoxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"14971","Amelanchier alnifolia","acy","C69H114O6","1,3-bis[[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy]propan-2-yl docosanoate"
"14972","Amelanchier alnifolia","acy","C65H110O6","[(2R)-1-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxypropan-2-yl] docosanoate"
"14973","Amelanchier alnifolia","acy","C65H108O6","[(2R)-1-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropan-2-yl] docosanoate"
"14974","Amelanchier alnifolia","acy","C67H112O6","[(2R)-1-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-3-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxypropan-2-yl] docosanoate"
"14975","Amelanchier alnifolia","acy","C67H110O6","[(2R)-1-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-3-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxypropan-2-yl] docosanoate"
"14976","Amelanchier alnifolia","acy","C69H114O6","[(2R)-1-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-3-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxypropan-2-yl] docosanoate"
"14977","Amelanchier alnifolia","acy","C69H112O6","[(2S)-1-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxypropan-2-yl] docosanoate"
"14978","Amelanchier alnifolia","acy","C65H118O5","[(2R)-1-[(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoyl]oxy-3-octadecoxypropan-2-yl] docosanoate"
